Mass,logT,logg,logR,logtau,logL
0.9,3.782854900180204,8.50014415,-2.053917007656694,9.717721750055341,-4.021710339434468
0.9,3.7800992603051453,8.50022948,-2.053959698781703,9.726579540096584,-4.032818207710915
0.9,3.777134042593371,8.50032106,-2.054005433831335,9.735604967005177,-4.044770697175931
0.9,3.7741652564954054,8.50041321,-2.0540515271930944,9.744690004978928,-4.056738006755636
0.9,3.7697869650043025,8.50054841,-2.054119120784754,9.757970860613359,-4.074386327772388
0.9,3.7643251498108206,8.50071623,-2.0542030617806546,9.773547370997418,-4.096401478372484
0.9,3.758915312264401,8.50087346,-2.0542816429918935,9.788056883199843,-4.1181979627560334
0.9,3.7535896996413554,8.50101902,-2.0543544370150015,9.801515802530433,-4.139646032191253
0.9,3.74817257825629,8.50115268,-2.054421299418523,9.81391455336999,-4.161448123796674
0.9,3.7427680010436797,8.50127181,-2.05448081207812,9.825053334454326,-4.183185582504315
0.9,3.7371510009352895,8.50138204,-2.0545359446362035,9.835339633920468,-4.205763879039926
0.9,3.731601125080157,8.50148258,-2.0545861999198687,9.844844213791946,-4.228063856421431
0.9,3.7259536719253394,8.50158161,-2.0546357530764,9.853800569126696,-4.250752691724594
0.9,3.7203162332115993,8.50167515,-2.054682479803188,9.862038425574527,-4.2733960518823535
0.9,3.714392694348637,8.50175912,-2.054724467347454,9.869736323149427,-4.297174137053078
0.9,3.7080216416822966,8.50183026,-2.054760085596757,9.876945424813503,-4.322729481876428
0.9,3.7012824051570954,8.50189895,-2.0547944320032263,9.883725637866466,-4.34975517190455
0.9,3.6939239543658395,8.50196678,-2.0548283561720133,9.890263817112109,-4.379256843305148
0.9,3.6865919886272116,8.50202583,-2.0548578206483485,9.896394806995385,-4.408643715518929
0.9,3.6793282791125517,8.50207372,-2.054881832841761,9.902239076783301,-4.4377463015819565
0.9,3.6722856266013157,8.50211444,-2.054902162786702,9.907757475918599,-4.465957639420883
0.9,3.6653817232687778,8.50215137,-2.0549206518207646,9.912949594390135,-4.493610202106822
0.9,3.65846020607689,8.50218911,-2.0549394958608054,9.917856636711303,-4.521334009679054
0.9,3.6513411178302686,8.50222609,-2.0549579864843346,9.922514485961681,-4.549847457359407
0.9,3.644173618562389,8.5022583,-2.0549740690077676,9.926976084977214,-4.578549518359921
0.9,3.6362754814346774,8.50229005,-2.0549899395706634,9.931387025073244,-4.610173941142541
0.9,3.628524143191831,8.50231989,-2.0550048896045756,9.935505452062069,-4.64120913557833
0.9,3.6207174432042777,8.50234811,-2.0550189898711735,9.939471377749127,-4.67246416982209
0.9,3.61293508138562,8.50237424,-2.055032027710953,9.943260586820859,-4.703619679274113
0.9,3.605062139715873,8.50239856,-2.0550442156107915,9.946881827177386,-4.735135812102239
0.9,3.596937372195844,8.50242185,-2.055055836950121,9.950359157875267,-4.767658157974255
0.9,3.5884379733731624,8.50244266,-2.0550662539027233,9.95371998023314,-4.801676575879658
0.9,3.5799408284689447,8.50246076,-2.0550753246499953,9.956996259490241,-4.835683279422552
0.9,3.5699980489566983,8.50248063,-2.055085245996757,9.960369017979765,-4.875474226623043
0.9,3.560176091136817,8.50249849,-2.0550941754026324,9.963519237023526,-4.914779903870702
0.9,3.5499722273050756,8.50251428,-2.0551020419361126,9.966618068532052,-4.955611193939463
0.9,3.539430381221363,8.50252885,-2.0551093416396826,9.969667376192813,-4.997793187724246
0.9,3.5284997059369005,8.50254346,-2.0551166414659496,9.972669292309833,-5.041530483197467
0.9,3.5179817874866997,8.5025551,-2.055122453065849,9.975622488558761,-5.083613715403358
0.9,3.505471305193644,8.50256795,-2.0551289026153166,9.978732145154384,-5.133668517188107
