Mass,logT,logg,logR,logtau,logL
0.6,4.84,7.8156,-1.7986028756795485,5.845098040014257,0.7151
0.6,4.86,7.7992,-1.7904849854573692,5.778151250383644,0.8114
0.6,4.88,7.7818,-1.7825160557860937,5.698970004336019,0.9088
0.6,4.9,7.7635,-1.7721132953863266,5.6020599913279625,1.0071
0.7,3.4,8.2138,-1.9665762445130504,9.92448087599158,-5.3763
0.7,3.42,8.2138,-1.9665762445130504,9.915120065804905,-5.2963
0.7,3.44,8.2138,-1.9665762445130504,9.905822854342716,-5.2163
0.7,3.46,8.2138,-1.9665762445130504,9.896415976473122,-5.1363
0.7,3.48,8.2138,-1.9665762445130504,9.886755733141255,-5.0563
0.7,3.5,8.2138,-1.9665762445130504,9.876731528813316,-4.9763
0.7,3.52,8.2138,-1.9665762445130504,9.866216428073848,-4.8963
0.7,3.54,8.2137,-1.9665762445130504,9.855034316675884,-4.8163
0.7,3.56,8.2137,-1.9665762445130504,9.842983470122217,-4.7362
0.7,3.58,8.2137,-1.9665762445130504,9.829786054370762,-4.6562
0.7,3.6,8.2136,-1.9665762445130504,9.815066121770807,-4.5761
0.7,3.62,8.2136,-1.9665762445130504,9.798602311096355,-4.4961
0.7,3.64,8.2135,-1.9665762445130504,9.781346011774065,-4.416
0.7,3.66,8.2134,-1.9665762445130504,9.76300847219266,-4.3359
0.7,3.68,8.2133,-1.9665762445130504,9.74386238781038,-4.2558
0.7,3.7,8.2132,-1.9665762445130504,9.723266807286873,-4.1757
0.7,3.72,8.2131,-1.9665762445130504,9.700954531955984,-4.0956
0.7,3.74,8.213,-1.9665762445130504,9.676839873659896,-4.0155
0.7,3.76,8.2128,-1.9665762445130504,9.649996507466042,-3.9353
0.7,3.78,8.2126,-1.9665762445130504,9.620666881958085,-3.8551
0.7,3.8,8.2124,-1.9665762445130504,9.585291490895498,-3.7749
0.7,3.82,8.2121,-1.9665762445130504,9.547590121770153,-3.6947
0.7,3.84,8.2118,-1.9625735020593764,9.504647534794033,-3.6143
0.7,3.86,8.2114,-1.9625735020593764,9.456335661823607,-3.5339
0.7,3.88,8.2109,-1.9625735020593764,9.401624523817265,-3.4534
0.7,3.9,8.2103,-1.9625735020593764,9.339570682001439,-3.3728
0.7,3.92,8.2096,-1.9625735020593764,9.275472601069419,-3.2921
0.7,3.94,8.2087,-1.9625735020593764,9.206610023899223,-3.2112
0.7,3.96,8.2076,-1.9625735020593764,9.138207932668163,-3.1301
0.7,3.98,8.2064,-1.9625735020593764,9.065915668188591,-3.0489
0.7,4.0,8.205,-1.9625735020593764,8.993480319069997,-2.9676
0.7,4.02,8.2037,-1.958607314841775,8.926548224635619,-2.8862
0.7,4.04,8.2024,-1.958607314841775,8.864807629026147,-2.8049
0.7,4.06,8.2012,-1.958607314841775,8.80672250307618,-2.7237
0.7,4.08,8.2,-1.958607314841775,8.750199727829182,-2.6425
0.7,4.1,8.1987,-1.958607314841775,8.693639026161549,-2.5613
0.7,4.12,8.1975,-1.958607314841775,8.636588183729842,-2.48
0.7,4.14,8.1962,-1.9546770212133424,8.578639209968072,-2.3987
0.7,4.16,8.1948,-1.9546770212133424,8.519302849235428,-2.3173
0.7,4.18,8.1933,-1.9546770212133424,8.458033192496506,-2.2358
0.7,4.2,8.1917,-1.9546770212133424,8.394276526767822,-2.1542
0.7,4.22,8.19,-1.9546770212133424,8.32735893438633,-2.0725
0.7,4.24,8.1882,-1.9507819773298183,8.256236533205923,-1.9907
0.7,4.26,8.1861,-1.9507819773298183,8.180125875164054,-1.9086
0.7,4.28,8.1839,-1.9507819773298183,8.09795107099415,-1.8264
0.7,4.3,8.1814,-1.9507819773298183,8.008174184006426,-1.744
0.7,4.32,8.1788,-1.9469215565165803,7.909556029241175,-1.6613
0.7,4.34,8.176,-1.9469215565165803,7.801403710017355,-1.5785
0.7,4.36,8.173,-1.9430951486635273,7.68304703823885,-1.4955
0.7,4.38,8.1697,-1.9430951486635273,7.557507201905658,-1.4122
0.7,4.4,8.1665,-1.9430951486635273,7.426511261364575,-1.329
0.7,4.42,8.1634,-1.9393021596463882,7.298853076409706,-1.2459
0.7,4.44,8.1601,-1.9393021596463882,7.17897694729317,-1.1627
0.7,4.46,8.1568,-1.9355420107730814,7.071882007306125,-1.0793
0.7,4.48,8.1534,-1.9355420107730814,6.973127853599698,-0.9959
0.7,4.5,8.1498,-1.9318141382538383,6.892094602690481,-0.9124
0.7,4.52,8.1461,-1.9318141382538383,6.812913356642856,-0.8286
0.7,4.54,8.1422,-1.9281179926938745,6.748188027006201,-0.7447
0.7,4.56,8.1382,-1.9281179926938745,6.681241237375588,-0.6607
0.7,4.58,8.134,-1.9244530386074692,6.6127838567197355,-0.5765
0.7,4.6,8.1296,-1.9244530386074692,6.556302500767288,-0.4921
0.7,4.62,8.1249,-1.9208187539523751,6.505149978319906,-0.4074
0.7,4.64,8.1199,-1.91721462968355,6.447158031342219,-0.3225
0.7,4.66,8.1148,-1.91721462968355,6.380211241711606,-0.2373
0.7,4.68,8.1093,-1.9136401693252518,6.342422680822207,-0.1518
0.7,4.7,8.1035,-1.9100948885606022,6.278753600952829,-0.066
0.7,4.72,8.0974,-1.9065783148377649,6.230448921378274,0.0201
0.7,4.74,8.0909,-1.9030899869919435,6.176091259055681,0.1066
0.7,4.76,8.084,-1.899629454882437,6.113943352306837,0.1935
0.7,4.78,8.0765,-1.8961962790440432,6.041392685158225,0.281
0.7,4.8,8.0685,-1.8927900303521317,6.0,0.369
0.7,4.82,8.06,-1.889410289700751,5.954242509439325,0.4575
0.7,4.84,8.0508,-1.8827287043442358,5.903089986991944,0.5467
0.7,4.86,8.0408,-1.8794260687941502,5.845098040014257,0.6366
0.7,4.88,8.0299,-1.8728952016351923,5.778151250383644,0.7276
0.7,4.9,8.0179,-1.8664610916297826,5.698970004336019,0.8196
0.8,3.4,8.3652,-2.0132282657337552,9.946904010665083,-5.4705
0.8,3.42,8.3652,-2.0132282657337552,9.941580993685116,-5.3905
0.8,3.44,8.3652,-2.0132282657337552,9.936242223569204,-5.3105
0.8,3.46,8.3652,-2.0132282657337552,9.930821728079435,-5.2305
0.8,3.48,8.3652,-2.0132282657337552,9.925260509519436,-5.1505
0.8,3.5,8.3652,-2.0132282657337552,9.91949648786306,-5.0705
0.8,3.52,8.3652,-2.0132282657337552,9.913448255626289,-4.9905
0.8,3.54,8.3652,-2.0132282657337552,9.906819715466545,-4.9105
0.8,3.56,8.3652,-2.0132282657337552,9.899262233976907,-4.8304
0.8,3.58,8.3652,-2.0132282657337552,9.890443375727736,-4.7504
0.8,3.6,8.3651,-2.0132282657337552,9.88058495606498,-4.6704
0.8,3.62,8.3651,-2.0132282657337552,9.869266931369596,-4.5903
0.8,3.64,8.365,-2.0132282657337552,9.857272173564041,-4.5103
0.8,3.66,8.365,-2.0132282657337552,9.844638685860533,-4.4302
0.8,3.68,8.3649,-2.0132282657337552,9.831332170149253,-4.3502
0.8,3.7,8.3648,-2.0132282657337552,9.817228115074553,-4.2701
0.8,3.72,8.3647,-2.0132282657337552,9.802000197831656,-4.19
0.8,3.74,8.3646,-2.0132282657337552,9.785820808516618,-4.1099
0.8,3.76,8.3645,-2.0132282657337552,9.768527108918713,-4.0298
0.8,3.78,8.3644,-2.0132282657337552,9.750130247505561,-3.9497
0.8,3.8,8.3642,-2.0132282657337552,9.728816241978217,-3.8695
0.8,3.82,8.3641,-2.0132282657337552,9.706145741121137,-3.7893
0.8,3.84,8.3638,-2.0132282657337552,9.677716424925897,-3.7091
0.8,3.86,8.3635,-2.008773924307505,9.631321987132138,-3.6288
0.8,3.88,8.3631,-2.008773924307505,9.584376461020028,-3.5484
0.8,3.9,8.3627,-2.008773924307505,9.52977672775919,-3.468
0.8,3.92,8.3622,-2.008773924307505,9.465932807742469,-3.3875
0.8,3.94,8.3616,-2.008773924307505,9.39532639306935,-3.3069
0.8,3.96,8.3609,-2.008773924307505,9.320167065254232,-3.2261
0.8,3.98,8.3599,-2.008773924307505,9.232640402026943,-3.1451
0.8,4.0,8.3586,-2.008773924307505,9.136847349957455,-3.0639
0.8,4.02,8.3574,-2.008773924307505,9.060471192797678,-2.9826
0.8,4.04,8.3562,-2.008773924307505,8.992862671389029,-2.9014
0.8,4.06,8.355,-2.008773924307505,8.930694387664536,-2.8203
0.8,4.08,8.354,-2.00436480540245,8.872097974274226,-2.7393
0.8,4.1,8.3531,-2.00436480540245,8.81504617606463,-2.6583
0.8,4.12,8.3521,-2.00436480540245,8.758230408457749,-2.5774
0.8,4.14,8.3511,-2.00436480540245,8.701136066092527,-2.4963
0.8,4.16,8.35,-2.00436480540245,8.643353961976864,-2.4153
0.8,4.18,8.3489,-2.00436480540245,8.584783378996507,-2.3342
0.8,4.2,8.3478,-2.00436480540245,8.524915147539867,-2.253
0.8,4.22,8.3465,-2.00436480540245,8.463445031770428,-2.1718
0.8,4.24,8.3452,-2.0,8.399846712712922,-2.0904
0.8,4.26,8.3437,-2.0,8.333648756514702,-2.0089
0.8,4.28,8.3421,-2.0,8.263872676865224,-1.9273
0.8,4.3,8.3403,-2.0,8.190051417759205,-1.8456
0.8,4.32,8.3385,-2.0,8.11058971029925,-1.7637
0.8,4.34,8.3364,-1.9956786262173574,8.024485667699167,-1.6817
0.8,4.36,8.3342,-1.9956786262173574,7.929929560084588,-1.5995
0.8,4.38,8.3319,-1.9956786262173574,7.8267225201689925,-1.5171
0.8,4.4,8.3294,-1.9956786262173574,7.713490543093942,-1.4347
0.8,4.42,8.327,-1.9913998282380825,7.5910646070264995,-1.3523
0.8,4.44,8.3245,-1.9913998282380825,7.459392487759231,-1.2697
0.8,4.46,8.3218,-1.9913998282380825,7.315970345456917,-1.1871
0.8,4.48,8.3191,-1.9871627752948278,7.1673173347481764,-1.1043
0.8,4.5,8.3162,-1.9871627752948278,7.021189299069938,-1.0215
0.8,4.52,8.3133,-1.9871627752948278,6.892094602690481,-0.9386
0.8,4.54,8.3103,-1.9829666607012197,6.778151250383644,-0.8555
0.8,4.56,8.3072,-1.9829666607012197,6.690196080028514,-0.7724
0.8,4.58,8.304,-1.978810700930062,6.6020599913279625,-0.6893
0.8,4.6,8.3008,-1.978810700930062,6.531478917042255,-0.606
0.8,4.62,8.2974,-1.978810700930062,6.4623979978989565,-0.5226
0.8,4.64,8.2938,-1.9746941347352298,6.414973347970818,-0.4391
0.8,4.66,8.2901,-1.9746941347352298,6.342422680822207,-0.3554
0.8,4.68,8.2862,-1.9706162223147903,6.301029995663981,-0.2715
0.8,4.7,8.2821,-1.9706162223147903,6.230448921378274,-0.1874
0.8,4.72,8.2778,-1.9665762445130504,6.176091259055681,-0.1031
0.8,4.74,8.2733,-1.9665762445130504,6.146128035678238,-0.0185
0.8,4.76,8.2685,-1.9625735020593764,6.079181246047625,0.0663
0.8,4.78,8.2634,-1.958607314841775,6.041392685158225,0.1513
0.8,4.8,8.258,-1.958607314841775,5.954242509439325,0.2367
0.8,4.82,8.2523,-1.9546770212133424,5.903089986991944,0.3225
0.8,4.84,8.2461,-1.9507819773298183,5.845098040014257,0.4086
0.8,4.86,8.2395,-1.9469215565165803,5.778151250383644,0.4952
0.8,4.88,8.2322,-1.9430951486635273,5.778151250383644,0.5825
0.8,4.9,8.2243,-1.9393021596463882,5.698970004336019,0.6704
0.9,3.4,8.5161,-2.0604807473813813,9.935053589231066,-5.5692
0.9,3.42,8.5161,-2.0604807473813813,9.931844190392194,-5.4892
0.9,3.44,8.5161,-2.0604807473813813,9.928616016520747,-5.4092
0.9,3.46,8.5161,-2.0604807473813813,9.925358510044274,-5.3292
0.9,3.48,8.5161,-2.0604807473813813,9.922076385264607,-5.2492
0.9,3.5,8.5161,-2.0604807473813813,9.91876926724531,-5.1692
0.9,3.52,8.516,-2.0604807473813813,9.91537872682655,-5.0892
0.9,3.54,8.516,-2.0604807473813813,9.911546434594614,-5.0092
0.9,3.56,8.516,-2.0604807473813813,9.906830479851221,-4.9291
0.9,3.58,8.516,-2.0604807473813813,9.900913067737669,-4.8491
0.9,3.6,8.516,-2.0604807473813813,9.894255124234563,-4.7691
0.9,3.62,8.5159,-2.0604807473813813,9.886377906758572,-4.6891
0.9,3.64,8.5159,-2.0604807473813813,9.877872166008192,-4.609
0.9,3.66,8.5159,-2.0604807473813813,9.86885595117463,-4.529
0.9,3.68,8.5158,-2.0604807473813813,9.859156317438593,-4.449
0.9,3.7,8.5158,-2.0604807473813813,9.848589345869172,-4.3689
0.9,3.72,8.5157,-2.0604807473813813,9.837045230557559,-4.2888
0.9,3.74,8.5157,-2.0604807473813813,9.824620400493187,-4.2088
0.9,3.76,8.5156,-2.0604807473813813,9.811695626474592,-4.1287
0.9,3.78,8.5155,-2.0604807473813813,9.798084105211313,-4.0486
0.9,3.8,8.5154,-2.0604807473813813,9.782737706547561,-3.9685
0.9,3.82,8.5153,-2.0604807473813813,9.76696280340645,-3.8884
0.9,3.84,8.5151,-2.0604807473813813,9.746587498095348,-3.8082
0.9,3.86,8.5148,-2.0604807473813813,9.707289071065855,-3.7279
0.9,3.88,8.5146,-2.0604807473813813,9.668227454174858,-3.6477
0.9,3.9,8.5143,-2.0604807473813813,9.62273196516472,-3.5674
0.9,3.92,8.5139,-2.0604807473813813,9.571079638931142,-3.4871
0.9,3.94,8.5135,-2.0604807473813813,9.51160264922777,-3.4067
0.9,3.96,8.513,-2.0604807473813813,9.442056243088226,-3.3261
0.9,3.98,8.5123,-2.0604807473813813,9.358886204405868,-3.2454
0.9,4.0,8.5112,-2.0604807473813813,9.264628958261223,-3.1644
0.9,4.02,8.5101,-2.0604807473813813,9.182471717605374,-3.0833
0.9,4.04,8.5091,-2.0604807473813813,9.105476121121821,-3.0022
0.9,4.06,8.5081,-2.0555173278498313,9.036069700697702,-2.9213
0.9,4.08,8.5073,-2.0555173278498313,8.977266212427292,-2.8404
0.9,4.1,8.5066,-2.0555173278498313,8.920957705955448,-2.7597
0.9,4.12,8.5058,-2.0555173278498313,8.865163219506087,-2.6789
0.9,4.14,8.505,-2.0555173278498313,8.809357670211106,-2.5982
0.9,4.16,8.5042,-2.0555173278498313,8.753276570184418,-2.5174
0.9,4.18,8.5034,-2.0555173278498313,8.696793085081744,-2.4365
0.9,4.2,8.5025,-2.0555173278498313,8.639586086673427,-2.3557
0.9,4.22,8.5016,-2.0555173278498313,8.5814945422909,-2.2747
0.9,4.24,8.5006,-2.0555173278498313,8.522313795156668,-2.1937
0.9,4.26,8.4995,-2.0555173278498313,8.461948495203762,-2.1126
0.9,4.28,8.4984,-2.050609993355087,8.399673721481038,-2.0315
0.9,4.3,8.4971,-2.050609993355087,8.33505651943909,-1.9502
0.9,4.32,8.4957,-2.050609993355087,8.267406418752904,-1.8688
0.9,4.34,8.4943,-2.050609993355087,8.196452541703389,-1.7874
0.9,4.36,8.4927,-2.050609993355087,8.119915410257992,-1.7058
0.9,4.38,8.491,-2.050609993355087,8.037027879755774,-1.6242
0.9,4.4,8.4892,-2.050609993355087,7.946452265013073,-1.5424
0.9,4.42,8.4874,-2.0457574905606752,7.845718017966659,-1.4606
0.9,4.44,8.4856,-2.0457574905606752,7.733197265106569,-1.3787
0.9,4.46,8.4836,-2.0457574905606752,7.605305046141109,-1.2967
0.9,4.48,8.4814,-2.0457574905606752,7.460897842756548,-1.2145
0.9,4.5,8.4791,-2.040958607678906,7.303196057420489,-1.1322
0.9,4.52,8.4767,-2.040958607678906,7.139879086401237,-1.0498
0.9,4.54,8.4742,-2.040958607678906,6.968482948553935,-0.9674
0.9,4.56,8.4717,-2.040958607678906,6.812913356642856,-0.8849
0.9,4.58,8.4692,-2.036212172654445,6.672097857935717,-0.8023
0.9,4.6,8.4667,-2.036212172654445,6.568201724066995,-0.7198
0.9,4.62,8.4641,-2.036212172654445,6.477121254719663,-0.6372
0.9,4.64,8.4615,-2.036212172654445,6.3979400086720375,-0.5547
0.9,4.66,8.4588,-2.0315170514460648,6.3222192947339195,-0.4719
0.9,4.68,8.456,-2.0315170514460648,6.2552725051033065,-0.3891
0.9,4.7,8.453,-2.0315170514460648,6.204119982655925,-0.3062
0.9,4.72,8.45,-2.0268721464003012,6.146128035678238,-0.2232
0.9,4.74,8.4469,-2.0268721464003012,6.079181246047625,-0.14
0.9,4.76,8.4435,-2.0268721464003012,6.041392685158225,-0.0566
0.9,4.78,8.44,-2.0222763947111524,6.0,0.0269
0.9,4.8,8.4364,-2.0222763947111524,5.954242509439325,0.1105
0.9,4.82,8.4325,-2.0177287669604316,5.903089986991944,0.1944
0.9,4.84,8.4284,-2.0177287669604316,5.845098040014257,0.2785
0.9,4.86,8.4241,-2.0177287669604316,5.778151250383644,0.3628
0.9,4.88,8.4195,-2.0132282657337552,5.698970004336019,0.4474
0.9,4.9,8.4146,-2.008773924307505,5.698970004336019,0.5323
1.0,3.4,8.6702,-2.113509274827518,9.826476501314866,-5.6771
1.0,3.42,8.6701,-2.113509274827518,9.824093276888016,-5.5971
1.0,3.44,8.6701,-2.113509274827518,9.821696902136926,-5.5171
