Mass,logT,logg,logR,logtau,logL
0.2,3.199585182403302,7.15772785,-1.7093150495383251,10.12226635183043,-5.665585486125246
0.2,3.188035026947047,7.15781761,-1.7093601228020905,10.136784914053324,-5.711875870124735
0.2,3.1764999404841117,7.15789969,-1.7094010444261298,10.15116230781771,-5.758098281358727
0.2,3.1649999481830275,7.15797911,-1.7094406909267577,10.16538293389008,-5.804177603029307
0.25,4.336915605779284,6.95016734,-1.5570798696799282,5.544068044350276,-0.8117932153758904
0.25,4.294680163798002,6.97305764,-1.5685250401338544,5.845098040014257,-1.0036252467195619
0.25,4.27117734121821,6.98563984,-1.5748161974753174,6.021189299069938,-1.1102188430238769
0.25,4.255473315043088,6.99408595,-1.5790392484652573,6.146128035678238,-1.1814809197296832
0.25,4.243849027119353,7.00038854,-1.5821905286189757,6.243038048686294,-1.2342806574947838
0.25,4.23119526621443,7.00735556,-1.5856739588220605,6.356981400993131,-1.2918627115877406
0.25,4.21785351892048,7.01482279,-1.5894076583013008,6.483934878677037,-1.3526970158417648
0.25,4.204635254983286,7.02235223,-1.5931722676867697,6.614084895348798,-1.4130994925026865
0.25,4.191647408656525,7.02990912,-1.5969507929045417,6.745602888029155,-1.4726078412031716
0.25,4.179020929605796,7.03746043,-1.600726384154333,6.876991200672297,-1.5306651395406576
0.25,4.166812077601951,7.04499928,-1.6044959126257523,7.006852242814204,-1.5870392788744145
0.25,4.155148363482296,7.0524701,-1.608231322739442,7.1328697072830245,-1.6411649885774626
0.25,4.144139717649967,7.05980542,-1.6118990027684512,7.252502299715203,-1.6925348690922561
0.25,4.133739598650489,7.06694577,-1.6154691357208009,7.363452521305463,-1.7412756668683553
0.25,4.123951187485731,7.07378748,-1.6188899808499164,7.463740436779981,-1.7872710169883808
0.25,4.114791832559266,7.08027237,-1.622132386772761,7.553233039743015,-1.8303933507762633
0.25,4.106077489766827,7.08643197,-1.6252121459515316,7.633232357414491,-1.8714103356384524
0.25,4.097769873824707,7.09225439,-1.6281234841542034,7.70470298954668,-1.910463164311254
0.25,4.089826825451674,7.09776162,-1.6308769904967269,7.768994934319724,-1.9477426005560385
0.25,4.082166562522037,7.1029888,-1.6334904611399406,7.827350595404389,-1.9836108696037362
0.25,4.074697516143241,7.10795728,-1.6359747489405612,7.880617258231519,-2.01845546778994
0.25,4.067460612047525,7.11264934,-1.6383207500551116,7.929242208551573,-2.0520951826639866
0.25,4.060493201682808,7.1170537,-1.640523135487386,7.973593084846634,-2.0843691865481353
0.25,4.053909460198492,7.12112145,-1.6425568955188905,8.013509228504992,-2.114771899724
0.25,4.048547326619429,7.12438953,-1.6441908987638227,8.044694949823057,-2.1394884855643697
0.25,4.044596073917396,7.12681472,-1.6454034796680186,8.067016891510335,-2.1577186888929307
0.25,4.041019608132543,7.12902277,-1.6465076902993485,8.08679355253046,-2.1742326426446343
0.25,4.037913797702019,7.13092459,-1.6474586139832343,8.103618678930657,-2.1885577253065036
0.25,4.034826959622754,7.13280922,-1.6484007892580586,8.120047523763173,-2.2027896413238017
0.25,4.031847869103106,7.13462392,-1.649308262500955,8.135534307291815,-2.2165207670025655
0.25,4.0290670615508395,7.13632582,-1.650159053135589,8.14985622636182,-2.2293459015292862
0.25,4.026399278513182,7.13796043,-1.6509762988320082,8.16342258896458,-2.2416515825940344
0.25,4.023795177850186,7.1395553,-1.6517738058556497,8.17648570879037,-2.253662951905064
0.25,4.021225116547326,7.14112959,-1.6525609991577332,8.18920668042392,-2.2655174505994498
0.25,4.0186814541860585,7.14268708,-1.6533397868859967,8.201633327199923,-2.27724963282082
0.25,4.0161340749580825,7.14423482,-1.6541134991554653,8.213847536188698,-2.2889867795807555
0.25,4.01357066390731,7.14578204,-1.6548871822798938,8.226020631572187,-2.3007877296511023
0.25,4.0109459893983015,7.14735846,-1.655675524048216,8.23834322959571,-2.312862823070339
0.25,4.008288470672278,7.14895273,-1.6564726581961018,8.250668064870855,-2.3250870533781125
0.25,4.005644847706354,7.15053916,-1.6572658706848802,8.2628178306147,-2.337248087596626
0.25,4.002987367393328,7.15212212,-1.6580571257726187,8.27484455398686,-2.349461065874622
0.25,4.000286700393261,7.15371316,-1.6588526709653326,8.286896828513553,-2.361854625854324
0.25,3.99749358597715,7.15533605,-1.659664216958688,8.299133422292318,-2.374649912545342
0.25,3.9946308841889495,7.15697202,-1.6604821384271347,8.311516099199526,-2.3877366742987407
0.25,3.991651179247677,7.15865246,-1.6613224960492246,8.324240052913433,-2.401336109329833
0.25,3.9885822494200314,7.16036343,-1.6621779610963527,8.337157046944547,-2.4153226484601467
0.25,3.985459675906949,7.16208854,-1.6630405740597667,8.350131673872538,-2.4295381920176493
0.25,3.98229648019636,7.163822,-1.6639072071314087,8.363100677988488,-2.4439244626462417
0.25,3.9791086361228896,7.16555455,-1.6647735535662338,8.376001226661156,-2.458408367786883
0.25,3.9758933629587037,7.16728508,-1.6656387409789484,8.38883837863362,-2.47300009695162
0.25,3.9726426559167294,7.169014,-1.6665030486224068,8.401641404010856,-2.4877317707709454
